enterprise	0.000000e+00
li	0.000000e+00
blackjack	0.000000e+00
tuesday	0.000000e+00
wolffish	0.000000e+00
generation	0.000000e+00
flat	0.000000e+00
daniel	0.000000e+00
style	0.000000e+00
diet	0.000000e+00
notebook	0.000000e+00
image	0.000000e+00
turning	0.000000e+00
accessoria	0.000000e+00
return	0.000000e+00
y	0.000000e+00
line	0.000000e+00
underground	0.000000e+00
lighting	0.000000e+00
boot	0.000000e+00
weeks	0.000000e+00
tax	0.000000e+00
pa	0.000000e+00
background	0.000000e+00
makeready	0.000000e+00
annual	0.000000e+00
christmas	0.000000e+00
hotel	0.000000e+00
browser	0.000000e+00
villa	0.000000e+00
description	0.000000e+00
auction	0.000000e+00
document	0.000000e+00
fin	0.000000e+00
usage	0.000000e+00
saying	0.000000e+00
trust	0.000000e+00
schoolma'am	0.000000e+00
bet	0.000000e+00
tag	0.000000e+00
techno	0.000000e+00
six-gun	0.000000e+00
silverspot	0.000000e+00
in-law	0.000000e+00
thumb	0.000000e+00
stick	0.000000e+00
felt	0.000000e+00
shaving	0.000000e+00
light-of-love	0.000000e+00
das	0.000000e+00
criteria	0.000000e+00
up	0.000000e+00
one-and-one	0.000000e+00
process	0.000000e+00
step-son	0.000000e+00
scale	0.000000e+00
asp	0.000000e+00
tip-off	0.000000e+00
tittle	0.000000e+00
names	0.000000e+00
foster-father	0.000000e+00
facilities	0.000000e+00
end-all	0.000000e+00
seek	0.000000e+00
watchstrap	0.000000e+00
quotes	0.000000e+00
sit-in	0.000000e+00
telling	0.000000e+00
population	0.000000e+00
hire-purchase	0.000000e+00
so	0.000000e+00
clear	0.000000e+00
disclaimer	0.000000e+00
blues	0.000000e+00
pee	0.000000e+00
george	0.000000e+00
look-over	0.000000e+00
limited	0.000000e+00
normal	0.000000e+00
coast	0.000000e+00
cracker	0.000000e+00
set-to	0.000000e+00
league	0.000000e+00
walkingstick	0.000000e+00
stone	0.000000e+00
newsletter	0.000000e+00
play	0.000000e+00
storm	0.000000e+00
minute	0.000000e+00
band	0.000000e+00
marshall	0.000000e+00
do	0.000000e+00
short	0.000000e+00
all	0.000000e+00
mid-April	0.000000e+00
programming	0.000000e+00
archives	0.000000e+00
motortruck	0.000000e+00
hip-hop	0.000000e+00
hose	0.000000e+00
bookclub	0.000000e+00
bathroom	0.000000e+00
distribution	0.000000e+00
hardwareman	0.000000e+00
rest	0.000000e+00
swimming	0.000000e+00
serve	0.000000e+00
lie-in	0.000000e+00
rose-root	0.000000e+00
self-doubt	0.000000e+00
fishing	0.000000e+00
florida	0.000000e+00
footbath	0.000000e+00
print	0.000000e+00
heelbone	0.000000e+00
write-in	0.000000e+00
dal	0.000000e+00
philadelphica	0.000000e+00
milk	0.000000e+00
journal	0.000000e+00
growth	0.000000e+00
domain	0.000000e+00
luck	0.000000e+00
specialty	0.000000e+00
context	0.000000e+00
cruise	0.000000e+00
mid-on	0.000000e+00
fish-fly	0.000000e+00
u	0.000000e+00
browse	0.000000e+00
strike	0.000000e+00
half-hour	0.000000e+00
wake-robin	0.000000e+00
january	0.000000e+00
agency	0.000000e+00
measures	0.000000e+00
twenty-nine	0.000000e+00
brainpower	0.000000e+00
cellphone	0.000000e+00
bedroom	0.000000e+00
enterpriser	0.000000e+00
club	0.000000e+00
casino	0.000000e+00
cd	0.000000e+00
handling	0.000000e+00
drinking	0.000000e+00
hall	0.000000e+00
re	0.000000e+00
recreation	0.000000e+00
philosophy	0.000000e+00
austera	0.000000e+00
campaign	0.000000e+00
lay-up	0.000000e+00
b'Av	0.000000e+00
bankbook	0.000000e+00
fire-bush	0.000000e+00
burning	0.000000e+00
trail	0.000000e+00
facts	0.000000e+00
folk	0.000000e+00
documentation	0.000000e+00
warm	0.000000e+00
anna	0.000000e+00
suck	0.000000e+00
birth	0.000000e+00
peter	0.000000e+00
stone-face	0.000000e+00
sale	0.000000e+00
rock'n'roll	0.000000e+00
run	0.000000e+00
traveling	0.000000e+00
look	0.000000e+00
small-arm	0.000000e+00
oz.	0.000000e+00
brian	0.000000e+00
cut	0.000000e+00
throat	0.000000e+00
warranty	0.000000e+00
mid-July	0.000000e+00
f	0.000000e+00
visa	0.000000e+00
ft-L	0.000000e+00
data	0.000000e+00
calender	0.000000e+00
t-shirt	0.000000e+00
page	0.000000e+00
necessary	0.000000e+00
result	0.000000e+00
barbara	0.000000e+00
country-dance	0.000000e+00
deathrate	0.000000e+00
selloff	0.000000e+00
crystallite	0.000000e+00
winemaking	0.000000e+00
audio	0.000000e+00
tie-up	0.000000e+00
speedup	0.000000e+00
cut-up	0.000000e+00
expansion	0.000000e+00
articles	0.000000e+00
self-insurance	0.000000e+00
rubber	0.000000e+00
set	0.000000e+00
tearoom	0.000000e+00
outside	0.000000e+00
steel	0.000000e+00
bed-and-breakfast	0.000000e+00
ships	0.000000e+00
full	0.000000e+00
blow	0.000000e+00
transportation	0.000000e+00
licenser	0.000000e+00
accuracy	0.000000e+00
stockcar	0.000000e+00
somewhere	0.000000e+00
leg-pull	0.000000e+00
clean	0.000000e+00
posthole	0.000000e+00
texte	0.000000e+00
siemens	0.000000e+00
youth-on-age	0.000000e+00
vintage	0.000000e+00
flower	0.000000e+00
montana	0.000000e+00
push	0.000000e+00
affairs	0.000000e+00
dining-hall	0.000000e+00
summer	0.000000e+00
highway	0.000000e+00
rank	0.000000e+00
portal	0.000000e+00
track	0.000000e+00
liste	0.000000e+00
moviemaking	0.000000e+00
saw	0.000000e+00
hearing	0.000000e+00
left	0.000000e+00
el	0.000000e+00
it	0.000000e+00
bookmarker	0.000000e+00
twenty-seven	0.000000e+00
score	0.000000e+00
mid-February	0.000000e+00
inmarriage	0.000000e+00
label	0.000000e+00
fly-by	0.000000e+00
bandsaw	0.000000e+00
branch	0.000000e+00
dollar	0.000000e+00
interior	0.000000e+00
tape	0.000000e+00
cable	0.000000e+00
sheet	0.000000e+00
items	0.000000e+00
reading	0.000000e+00
camera	0.000000e+00
impact	0.000000e+00
superior	0.000000e+00
hi-fi	0.000000e+00
egypt	0.000000e+00
home-farm	0.000000e+00
off-day	0.000000e+00
literature	0.000000e+00
waterpower	0.000000e+00
self	0.000000e+00
holy	0.000000e+00
grogram	0.000000e+00
laws	0.000000e+00
watch	0.000000e+00
jean	0.000000e+00
make-do	0.000000e+00
commerce	0.000000e+00
term	0.000000e+00
nightclothes	0.000000e+00
instruction	0.000000e+00
pack	0.000000e+00
trip-up	0.000000e+00
som	0.000000e+00
night-stop	0.000000e+00
subscription	0.000000e+00
hip	0.000000e+00
entire	0.000000e+00
drygoods	0.000000e+00
os	0.000000e+00
countrywoman	0.000000e+00
situation	0.000000e+00
wide-body	0.000000e+00
motel	0.000000e+00
paygrade	0.000000e+00
twenty-twenty	0.000000e+00
award	0.000000e+00
motion	0.000000e+00
movie	0.000000e+00
multimedia	0.000000e+00
financing	0.000000e+00
safety-deposit	0.000000e+00
nous	0.000000e+00
icepick	0.000000e+00
maintenance	0.000000e+00
credits	0.000000e+00
lightwood	0.000000e+00
sky	0.000000e+00
part-timer	0.000000e+00
contemporary	0.000000e+00
job	0.000000e+00
office	0.000000e+00
clubs	0.000000e+00
information	0.000000e+00
off-white	0.000000e+00
wednesday	0.000000e+00
cerate	0.000000e+00
poolroom	0.000000e+00
no-account	0.000000e+00
tiepin	0.000000e+00
rental	0.000000e+00
pages	0.000000e+00
lingerie	0.000000e+00
adobe	0.000000e+00
gearset	0.000000e+00
cafe	0.000000e+00
therapy	0.000000e+00
berlin	0.000000e+00
river	0.000000e+00
night	0.000000e+00
miller	0.000000e+00
seeing	0.000000e+00
advance	0.000000e+00
la	0.000000e+00
ram's-head	0.000000e+00
energy	0.000000e+00
attention	0.000000e+00
spring	0.000000e+00
short-stop	0.000000e+00
century	0.000000e+00
biz	0.000000e+00
colored	0.000000e+00
ab	0.000000e+00
self-knowledge	0.000000e+00
son-in-law	0.000000e+00
availability	0.000000e+00
piano	0.000000e+00
panting	0.000000e+00
walk	0.000000e+00
mg	0.000000e+00
chemical	0.000000e+00
talk	0.000000e+00
build	0.000000e+00
remains	0.000000e+00
forces	0.000000e+00
pakistan	0.000000e+00
high-low	0.000000e+00
apart	0.000000e+00
gaming	0.000000e+00
fan-jet	0.000000e+00
min	0.000000e+00
inch	0.000000e+00
phot	0.000000e+00
apartment	0.000000e+00
pie	0.000000e+00
tennis	0.000000e+00
get-up-and-go	0.000000e+00
greenroom	0.000000e+00
follow-on	0.000000e+00
store	0.000000e+00
well	0.000000e+00
jump-start	0.000000e+00
ex-husband	0.000000e+00
vie	0.000000e+00
rich	0.000000e+00
facial	0.000000e+00
teaching	0.000000e+00
year	0.000000e+00
goal	0.000000e+00
academy	0.000000e+00
industry	0.000000e+00
ton	0.000000e+00
word-painting	0.000000e+00
e-commerce	0.000000e+00
caller-out	0.000000e+00
hallstand	0.000000e+00
signature	0.000000e+00
pull-off	0.000000e+00
singles	0.000000e+00
direction	0.000000e+00
jour	0.000000e+00
bug-hunter	0.000000e+00
prepared	0.000000e+00
welt	0.000000e+00
accessorius	0.000000e+00
m	0.000000e+00
car	0.000000e+00
lock-gate	0.000000e+00
trade	0.000000e+00
airpost	0.000000e+00
john	0.000000e+00
coming	0.000000e+00
live-and-die	0.000000e+00
frame-up	0.000000e+00
roadbook	0.000000e+00
unknown	0.000000e+00
orange	0.000000e+00
broker-dealer	0.000000e+00
spiderflower	0.000000e+00
man-about-town	0.000000e+00
checkout	0.000000e+00
call-out	0.000000e+00
countryfolk	0.000000e+00
smile	0.000000e+00
maria	0.000000e+00
matrix	0.000000e+00
mal	0.000000e+00
goldcup	0.000000e+00
text	0.000000e+00
biteplate	0.000000e+00
hop	0.000000e+00
warning	0.000000e+00
photography	0.000000e+00
d'art	0.000000e+00
watchband	0.000000e+00
feet	0.000000e+00
lower	0.000000e+00
mom	0.000000e+00
russia	0.000000e+00
coverage	0.000000e+00
cross-reference	0.000000e+00
golf-club	0.000000e+00
work-clothes	0.000000e+00
pet-food	0.000000e+00
walking	0.000000e+00
tv	0.000000e+00
scan	0.000000e+00
vacation	0.000000e+00
appeal	0.000000e+00
grant-in-aid	0.000000e+00
work-board	0.000000e+00
run-up	0.000000e+00
mot	0.000000e+00
step-daughter	0.000000e+00
gunrunning	0.000000e+00
no-see-um	0.000000e+00
bisexual	0.000000e+00
products	0.000000e+00
programing	0.000000e+00
prayerbook	0.000000e+00
ko	0.000000e+00
string	0.000000e+00
care	0.000000e+00
games-master	0.000000e+00
strength	0.000000e+00
wireless	0.000000e+00
cashcard	0.000000e+00
groundball	0.000000e+00
pick-me-up	0.000000e+00
strip	0.000000e+00
sister	0.000000e+00
particular	0.000000e+00
studio	0.000000e+00
dancing-master	0.000000e+00
statement	0.000000e+00
above	0.000000e+00
country	0.000000e+00
letters	0.000000e+00
housebuilder	0.000000e+00
article	0.000000e+00
coastguard	0.000000e+00
resort	0.000000e+00
listing	0.000000e+00
boat	0.000000e+00
edition	0.000000e+00
make-believe	0.000000e+00
restaurant	0.000000e+00
call-back	0.000000e+00
greece	0.000000e+00
mid-October	0.000000e+00
off-season	0.000000e+00
bottle-grass	0.000000e+00
mid-June	0.000000e+00
make-up	0.000000e+00
confidence	0.000000e+00
lane	0.000000e+00
processing	0.000000e+00
nightwork	0.000000e+00
sector	0.000000e+00
tournament	0.000000e+00
frank	0.000000e+00
main	0.000000e+00
free-for-all	0.000000e+00
partnership	0.000000e+00
damage	0.000000e+00
magazine	0.000000e+00
hold-down	0.000000e+00
understanding	0.000000e+00
suit	0.000000e+00
wheel	0.000000e+00
twenty-three	0.000000e+00
indonesia	0.000000e+00
come	0.000000e+00
garden	0.000000e+00
ut	0.000000e+00
command	0.000000e+00
weatherglass	0.000000e+00
peeing	0.000000e+00
carthorse	0.000000e+00
linda	0.000000e+00
well-being	0.000000e+00
turkish	0.000000e+00
shareware	0.000000e+00
safe	0.000000e+00
playacting	0.000000e+00
cup	0.000000e+00
west	0.000000e+00
self-discovery	0.000000e+00
architecture	0.000000e+00
faith	0.000000e+00
december	0.000000e+00
self-importance	0.000000e+00
in-fighting	0.000000e+00
funrun	0.000000e+00
newsperson	0.000000e+00
following	0.000000e+00
italy	0.000000e+00
english	0.000000e+00
mid-March	0.000000e+00
self-starter	0.000000e+00
vice	0.000000e+00
lan	0.000000e+00
social	0.000000e+00
season	0.000000e+00
finish	0.000000e+00
characters	0.000000e+00
nor'-east	0.000000e+00
dagame	0.000000e+00
circumstances	0.000000e+00
doorlock	0.000000e+00
decision	0.000000e+00
settlings	0.000000e+00
upper	0.000000e+00
growing	0.000000e+00
reply	0.000000e+00
last	0.000000e+00
canada	0.000000e+00
man-of-the-earth	0.000000e+00
foot	0.000000e+00
five-finger	0.000000e+00
about-face	0.000000e+00
age	0.000000e+00
desk	0.000000e+00
jeans	0.000000e+00
helping	0.000000e+00
open	0.000000e+00
crystal	0.000000e+00
gas	0.000000e+00
jewelry	0.000000e+00
finding	0.000000e+00
byname	0.000000e+00
ma	0.000000e+00
communisation	0.000000e+00
service	0.000000e+00
daily	0.000000e+00
stop	0.000000e+00
rain	0.000000e+00
importance	0.000000e+00
culture	0.000000e+00
television	0.000000e+00
pub	0.000000e+00
i	0.000000e+00
leaving	0.000000e+00
skincare	0.000000e+00
pantie	0.000000e+00
lost	0.000000e+00
know-how	0.000000e+00
kingdom	0.000000e+00
testing	0.000000e+00
moneybag	0.000000e+00
reporting	0.000000e+00
one-third	0.000000e+00
outlook	0.000000e+00
go-around	0.000000e+00
info	0.000000e+00
match-up	0.000000e+00
fu	0.000000e+00
south korea	0.000000e+00
bedcover	0.000000e+00
sixpack	0.000000e+00
nor'-west	0.000000e+00
light-year	0.000000e+00
teahouse	0.000000e+00
hotplate	0.000000e+00
owner-driver	0.000000e+00
cards	0.000000e+00
lounge	0.000000e+00
central	0.000000e+00
highchair	0.000000e+00
pass-through	0.000000e+00
ladylove	0.000000e+00
body-build	0.000000e+00
swiss	0.000000e+00
north korea	0.000000e+00
horse-trail	0.000000e+00
communications	0.000000e+00
say-so	0.000000e+00
birthrate	0.000000e+00
co-ed	0.000000e+00
square	0.000000e+00
concert	0.000000e+00
carolina	0.000000e+00
out	0.000000e+00
run-in	0.000000e+00
lip	0.000000e+00
java	0.000000e+00
net	0.000000e+00
division	0.000000e+00
gallery	0.000000e+00
rooms	0.000000e+00
programme	0.000000e+00
amber	0.000000e+00
dot-com	0.000000e+00
coffeehouse	0.000000e+00
amount	0.000000e+00
army	0.000000e+00
frame	0.000000e+00
sky-blue	0.000000e+00
actress	0.000000e+00
breast	0.000000e+00
hour	0.000000e+00
drink	0.000000e+00
half-and-half	0.000000e+00
marriage	0.000000e+00
madwoman	0.000000e+00
dark	0.000000e+00
upon	0.000000e+00
twenty-one	0.000000e+00
racecard	0.000000e+00
wire	0.000000e+00
first-rater	0.000000e+00
leatherfish	0.000000e+00
lingerer	0.000000e+00
two-piece	0.000000e+00
middle	0.000000e+00
numbers	0.000000e+00
self-direction	0.000000e+00
auto-da-fe	0.000000e+00
freedom	0.000000e+00
universal	0.000000e+00
married	0.000000e+00
licence	0.000000e+00
buy	0.000000e+00
sending	0.000000e+00
chosen	0.000000e+00
arm	0.000000e+00
flirt	0.000000e+00
robert	0.000000e+00
captainship	0.000000e+00
euro	0.000000e+00
saving	0.000000e+00
to	0.000000e+00
monday	0.000000e+00
generic	0.000000e+00
interactive	0.000000e+00
mid-November	0.000000e+00
fishplate	0.000000e+00
slip-on	0.000000e+00
quote	0.000000e+00
purpose	0.000000e+00
green	0.000000e+00
calendar	0.000000e+00
science	0.000000e+00
birdcall	0.000000e+00
handle-bars	0.000000e+00
fall	0.000000e+00
shot	0.000000e+00
half	0.000000e+00
permanent	0.000000e+00
getting	0.000000e+00
massage	0.000000e+00
don't-know	0.000000e+00
lee	0.000000e+00
miss	0.000000e+00
self-abuse	0.000000e+00
thumbnail	0.000000e+00
uniform	0.000000e+00
wether	0.000000e+00
least	0.000000e+00
self-drive	0.000000e+00
posterboard	0.000000e+00
wind	0.000000e+00
holdup	0.000000e+00
take-in	0.000000e+00
speaking	0.000000e+00
newswoman	0.000000e+00
drop	0.000000e+00
icecream	0.000000e+00
run-time	0.000000e+00
now	0.000000e+00
cabinetmaking	0.000000e+00
openbill	0.000000e+00
hole-in-the-wall	0.000000e+00
lisa	0.000000e+00
commitment	0.000000e+00
code	0.000000e+00
dog-iron	0.000000e+00
museum	0.000000e+00
october	0.000000e+00
ballup	0.000000e+00
county	0.000000e+00
you	0.000000e+00
modern	0.000000e+00
discant	0.000000e+00
mall	0.000000e+00
reverse	0.000000e+00
not-for-profit	0.000000e+00
